RingID,Sample_name,Population,Sex,Read_count,Coverage,Bioproject,dataset,Longitude,Latitude
CT10,TSP86,CT,2,261114739,18.6226,PRJNA727915,,25.178592,35.319725
CY01,CY01,CY,2,225056046,16.2211,PRJNA727977,,33.429859,35.126411
CY02,CY02,CY,2,222299924,15.8766,PRJNA727977,,33.19262,35.35305
CY03,CY03,CY,1,225933339,16.5394,PRJNA727977,,33.19262,35.35305
CY04,CY04,CY,2,229352177,16.5512,PRJNA727977,,33.636631,34.917709
CY05,CY05,CY,1,220764445,16.1455,PRJNA727977,,33.429859,35.126411
CY06,CY06,CY,2,217310317,15.4592,PRJNA727977,,33.429859,35.126411
CY07,CY07,CY,2,217105037,15.4055,PRJNA727977,,33.636631,34.917709
CY08,CY08,CY,2,220476477,15.8613,PRJNA727977,,33.19262,35.35305
CY09,CY09,CY,2,217763527,15.8112,PRJNA727977,,33.19262,35.35305
CY10,CY10,CY,2,206909310,14.5652,PRJNA727977,,33.19262,35.35305
DK01,TSP53,DK,2,328734412,23.324,PRJNA700797,,9.52,54.407
DK02,TSP62,DK,1,213401260,15.0068,PRJNA700797,,9.91,54.383
DK03,TSP71,DK,2,364875364,25.45,PRJNA700797,,10.14,53.979
DK04,TSP74,DK,2,280483487,19.8981,PRJNA700797,,9.49,53.81
DK05,TSP77,DK,1,255089486,17.996,PRJNA700797,,9.37,53.908
DK06,TSP80,DK,1,311824661,22.6395,PRJNA700797,,10.13,54.478
DK07,TSP90,DK,2,305811685,21.492,PRJNA700797,,9.33,53.961
DK08,TSP52,DK,1,278971418,19.7901,PRJNA700797,,9.61,55.00918889
DK09,TSP54,DK,1,214273376,15.2421,PRJNA700797,,8.67,55.07833333
DK10,TSP79,DK,2,230670626,16.1704,PRJNA700797,,8.9,55.02894444
EC01,IC11,EC,2,287276774,25.8293,PRJNA774943,,-13.616093,29.000746
EC02,IC12,EC,2,281274840,25.4125,PRJNA774943,,-13.666654,28.968387
EC03,IC13,EC,2,295622016,26.5055,PRJNA774943,,-13.479568,29.07445
EC04,IC14,EC,2,305173110,27.4789,PRJNA774943,,-13.65064,28.95721
EC05,IC15,EC,1,291358514,26.4458,PRJNA774943,,-13.545505,29.012889
EC06,IC16,EC,1,283373977,25.8005,PRJNA774943,,-13.777569,28.913939
EC07,IC17,EC,1,298559927,27.1265,PRJNA774943,,-13.479568,29.07445
EC08,IC18,EC,2,273730045,22.0402,PRJNA774943,,-13.777569,28.913939
EC09,IC19,EC,1,289589457,26.4463,PRJNA774943,,-13.926371,28.609991
EC10,IC20,EC,2,290782315,26.0015,PRJNA774943,,-13.8726,28.437556
FR01,FR01,FR,1,241339615,17.7758,PRJNA700797,,0.9189963,49.5403614
FR02,FR02,FR,1,238434623,17.5593,PRJNA700797,,0.5888605,49.3425502
FR03,FR03,FR,1,225319116,16.6315,PRJNA700797,,0.9455061,49.3583069
FR04,FR04,FR,1,237601945,17.5258,PRJNA700797,,0.8344046,49.7547186
FR05,FR05,FR,1,233283275,17.1682,PRJNA700797,,0.8236483,49.2964642
GB01,UK01,GB,1,229121464,16.5803,PRJNA700797,GB,-4.512021748,57.60498789
GB02,UK03,GB,1,317952879,22.7226,PRJNA700797,GB,-3.825084876,57.25739791
GB03,UK14,GB,2,252476086,17.8112,PRJNA700797,GB,-6.150438,55.832275
GB04,UK15,GB,2,268869205,19.0129,PRJNA700797,,-6.2672242,56.587461
GB05,UK02,GB,1,260549151,18.91,PRJNA700797,GB,-3.091468122,54.83990316
GB06,UK04,GB,1,274444437,19.8966,PRJNA700797,GB,-2.15938297,55.38386587
GB07,UK05,GB,1,314101546,22.1793,PRJNA700797,GB,-3.049897065,53.22241684
GB08,UK06,GB,1,272686968,19.4009,PRJNA700797,GB,-0.318743451,54.11411834
GB09,UK07,GB,1,251174848,17.7522,PRJNA700797,GB,-0.97849338,52.14386515
GB10,UK10,GB,1,223236662,16.0974,PRJNA700797,GB,0.937164413,52.38150024
GB11,UK11,GB,1,315330069,22.3881,PRJNA700797,GB,-5.091120474,50.30880422
GB12,UK12,GB,1,330301673,23.8487,PRJNA700797,GB,-1.71538619,51.1589058
GB13,UK08,GB,1,313605654,22.1944,PRJNA700797,GB,-4.432787,53.264413
GB14,UK09,GB,1,327789923,23.2525,PRJNA700797,GB,-3.874428689,51.50393792
GB15,UK13,GB,1,231184842,16.8322,PRJNA700797,,-4.533152,54.222083
GR01,TSP78,GR,1,301586630,21.8199,PRJNA727977,,21.382852,38.608873
GR02,TSP40,GR,1,250747210,18.1006,PRJNA727977,,23.715066,37.909316
GR03,TSP87,GR,1,277153184,20.2917,PRJNA727977,,23.820683,38.026793
GR04,TSP35,GR,2,206558307,15.0976,PRJNA727977,,23.058219,37.976299
GR05,TSP57,GR,2,263604801,18.7118,PRJNA727915,,22.120094,37.032345
GR06,TSP49,GR,2,334648136,23.5148,PRJNA727977,,22.445301,38.896182
GR07,TSP65,GR,1,242581634,17.202,PRJNA727977,,21.352951,38.436942
GR08,TSP39,GR,2,274104881,19.908,PRJNA727977,,21.75117,39.330836
GR09,TSP34,GR,2,245019923,17.3683,PRJNA727977,,21.406898,38.619696
GR10,TSP38,GR,1,261299130,18.6819,PRJNA727977,,23.922571,37.965363
GR11,TSP37,GR,2,273181462,19.8994,PRJNA727915,,22.293432,36.837707
IO01,TSP48,IO,1,279125360,20.1474,PRJNA727915,,20.595414,38.210385
IO02,TSP36,IO,2,300791357,20.6117,PRJNA727915,,19.839415,39.607271
IO03,TSP88,IO,2,297774724,19.822,PRJNA727915,,19.776998,39.707243
IO04,TSP46,IO,1,301620436,22.2544,PRJNA727915,,20.71477,37.836169
IO05,TSP61,IO,2,229432868,16.7748,PRJNA727915,,20.815048,37.755574
IR01,IE01,IR,2,301234672,21.5421,PRJNA700797,,-9.087303,53.717016
IR02,IE02,IR,1,288189816,21.019,PRJNA700797,,-7.874954,52.067063
IR03,IE03,IR,1,315172649,22.7647,PRJNA700797,,-6.42970997,53.96701196
IR04,IE04,IR,1,364022623,26.2155,PRJNA700797,,-7.45861934,52.845967
IR05,IE05,IR,1,303895896,21.4621,PRJNA700797,,-9.77520904,52.31874355
IR06,IE06,IR,2,243024653,17.1545,PRJNA700797,,-8.32860446,51.909903
IR07,IE07,IR,1,282828650,20.5619,PRJNA700797,,-9.47739804,52.25212202
IR08,IE08,IR,1,379835299,26.3665,PRJNA700797,,-7.79332488,53.07952944
IR09,IE09,IR,1,337532507,24.5091,PRJNA700797,,-7.977143,52.934973
IR10,IE10,IR,1,262204037,19.1241,PRJNA700797,,-7.861396,52.528809
IR11,UK16,IR,2,267509623,18.7336,PRJNA700797,,-5.711307,54.289016
IR12,UK17,IR,2,446546658,30.2949,PRJNA700797,,-5.916025,54.627289
IS01,TSP31,IS,2,274575795,19.788,PRJNA727977,,34.849,31.633
IS02,TSP32,IS,1,221047832,15.5407,PRJNA727977,,35.502,32.471
IS03,TSP33,IS,2,266663459,19.2499,PRJNA727977,,35.620584,33.130261
IS04,TSP43,IS,2,206924821,14.9705,PRJNA727977,,35.420201,32.451493
IS05,TSP44,IS,1,226718688,16.5554,PRJNA727977,,35.502,32.471
IS06,TSP45,IS,2,246609298,16.8186,PRJNA727977,,35.551,32.494
IS07,TSP58,IS,2,276119454,19.7551,PRJNA727977,,35.502,32.471
IS08,TSP59,IS,2,248712178,17.5019,PRJNA727977,,35.611,33.103
IS09,TSP64,IS,2,218211783,14.9079,PRJNA727977,,35.615674,33.089226
IS10,TSP85,IS,1,318994860,22.5246,PRJNA727915,,35.502,32.471
IT01,IT01,IT,2,227061596,17.0943,PRJNA727977,,12.496365,41.902782
IT02,IT02,IT,2,230008367,17.2855,PRJNA727977,,12.496365,41.902782
IT03,IT03,IT,1,220424298,16.701,PRJNA727977,,12.496365,41.902782
IT04,IT04,IT,1,240645526,18.2028,PRJNA727977,,12.496365,41.902782
IT05,IT05,IT,2,217966806,16.4379,PRJNA727977,,12.496365,41.902782
IT06,IT06,IT,2,213380828,15.987,PRJNA727977,,11.11278,42.762859
IT07,IT07,IT,2,222770611,16.8426,PRJNA727977,,10.30784,43.551891
IT08,IT08,IT,2,228805775,17.1981,PRJNA727977,,11.255814,43.769562
IT09,IT09,IT,1,223369965,16.9291,PRJNA727977,,11.255814,43.769562
IT10,IT10,IT,2,216723274,16.2544,PRJNA727915,,11.255814,43.769562
MA01,MA01,MA,2,117951563,11.6205,PRJNA774943,PT,-5.942395,34.574792
MA02,MA02,MA,2,118501440,11.333,PRJNA774943,PT,-7.215589,33.71823
MA03,MA03,MA,1,118583010,11.2624,PRJNA774943,PT,-6.893921,33.955493
PT01,TSP41,PT,2,318931506,22.6581,PRJNA700797,PT,-8.717488,39.954553
PT02,TSP50,PT,1,272111135,19.3011,PRJNA700797,PT,-8.797704,38.827724
PT03,TSP51,PT,1,321450957,23.0913,PRJNA700797,PT,-8.136432,38.452316
PT04,TSP63,PT,2,311101094,22.0487,PRJNA700797,PT,-8.844855,38.86992
PT05,TSP68,PT,2,311414377,22.0012,PRJNA700797,PT,-8.983704,39.606738
PT06,TSP69,PT,2,207758973,14.3333,PRJNA700797,PT,-8.813396,39.549794
PT07,TSP70,PT,2,305642412,21.6071,PRJNA700797,PT,-8.6482,38.59725
PT08,TSP73,PT,2,293261764,20.9787,PRJNA700797,PT,-8.723021,39.639555
PT09,TSP76,PT,1,237923911,17.3118,PRJNA700797,PT,-8.847111,39.415557
PT10,TSP83,PT,1,176992755,12.3541,666,PT,-8.432686,38.562755
GE01,Georgian1,GE,2,117955568,11.0419,666,,44.849828,41.732723
GE02,Georgian2,GE,1,116677232,11.1963,666,,44.849828,41.732723
GE03,Georgian3,GE,1,117367547,11.2411,666,,44.849828,41.732723
GE04,Georgian4,GE,1,117203810,11.0962,666,,44.849828,41.732723
GE05,Georgian5,GE,2,118897876,11.2841,666,,44.849828,41.732723
GE06,Georgian6,GE,2,118338594,11.163,666,,44.849828,41.732723
SB01,SB01,SB,1,224337039,16.9949,PRJNA727977,,19.834851,45.330674
SB02,SB02,SB,1,213196674,16.0406,PRJNA727977,,21.44284,45.16766
SB03,SB03,SB,2,216194262,16.1614,PRJNA727977,,20.06272,43.81
SB04,SB04,SB,2,217880816,16.0901,PRJNA727977,,21.10623,44.18448
SB05,SB05,SB,1,211740703,15.6453,PRJNA727977,,21.40824,43.83121
WC01,IC01,WC,1,304079280,27.7069,PRJNA727977,,-16.845064,28.327868
WC02,IC02,WC,2,305584727,27.8221,PRJNA727977,,-16.481024,28.183179
WC03,IC03,WC,2,380849228,34.2818,PRJNA727977,,-16.412726,28.310592
WC04,IC04,WC,1,288381021,26.4285,PRJNA727977,,-16.618862,28.09849
WC05,IC05,WC,1,291469942,26.698,PRJNA727977,,-16.398704,28.330574
WC06,IC06,WC,2,289891468,26.0915,PRJNA727977,,-16.3821,28.328095
WC07,IC07,WC,1,284625919,25.9131,PRJNA727977,,-16.482934,28.436432
WC08,IC08,WC,1,308183493,28.1132,PRJNA727977,,-16.34929,28.483326
WC09,IC09,WC,1,287452153,26.2817,PRJNA727977,,-16.64959,28.394055
WC10,IC10,WC,2,482146429,43.167,PRJNA774943,,-16.310734,28.466202
